,saliency,display_index,word_length,sentence_length,relative_word_frequency,lemma_polarity,normalized_saliency_rank,word_position,human_importance_rating,capitalization,dependency_relation,sentence_id,worker_id,visualization_condition,condition_order,completion_time_ms
3327,0.21933333333000002,27,3,3,0.0,0.0,0.6666666666666666,3,6,other,punct,reviews-351950-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3064
3328,0.139,28,4,6,0.0,0.0,0.5,6,4,other,obl,reviews-199045-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3450
3329,0.12460999999999998,29,2,5,0.0,0.0,0.6,5,5,other,punct,reviews-139152-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3117
3330,0.425,30,10,4,1.7461522212961148e-05,0.41095,0.25,2,5,other,amod,reviews-283903-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3826
3331,0.00317,31,5,11,0.0023477054410828892,0.0,1.0,5,3,other,advmod,reviews-214912-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,4778
3332,1.0,32,3,1,0.0,0.0,1.0,1,7,all_upper,root,reviews-089136-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,2687
3333,0.111,33,5,6,0.0,0.33907,0.6666666666666666,2,4,first_upper,flat,reviews-314711-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3115
3334,1.0,34,7,1,0.0,0.71692,1.0,1,7,all_upper,root,reviews-374344-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3877
3335,0.04072,35,13,3,0.0,-0.56077,0.6666666666666666,3,2,first_upper,conj,reviews-245928-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,4262
3336,0.134,36,2,4,0.019381276736916517,0.0,0.75,2,4,other,cop,reviews-030395-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,5970
3337,0.0586,37,3,6,0.04855627529615195,0.0,0.8333333333333334,2,3,other,cc,reviews-128808-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3362
3338,0.635,38,6,2,0.0,0.6351100000000001,0.5,1,6,first_upper,root,reviews-192399-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,4063
3339,0.0318,39,3,10,0.0,0.0,0.7,1,3,first_upper,det,reviews-128808-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3244
3340,0.175,40,7,3,0.0,0.0,0.6666666666666666,2,5,other,compound,reviews-384229-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,105441
3341,0.0725,41,5,7,0.0009044312596261367,0.21994,0.5714285714285714,2,5,other,root,reviews-061079-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3610
3342,0.0328,42,3,5,0.13394493310165798,0.0,0.6,3,3,other,det,reviews-341750-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3660
3343,0.0701,43,6,11,6.12135960521902e-05,0.0,0.2727272727272727,10,3,other,obl,reviews-104703-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,8281
3344,0.158,44,4,6,7.640738810762394e-05,0.27532,0.16666666666666666,3,6,other,conj,reviews-146820-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3228
3345,0.0475,45,3,11,0.0023030916297837995,0.17964000000000002,0.6363636363636364,6,5,other,conj,reviews-014764-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3143
3346,0.114,46,7,8,0.00016490933705539412,-0.32753000000000004,0.5,4,6,other,obj,reviews-035993-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3266
3347,0.251,47,7,2,0.0006447610383881966,0.0,1.0,2,3,other,root,reviews-163250-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,3924
3348,0.28,48,6,6,0.0,0.27525,0.16666666666666666,1,4,first_upper,root,reviews-335490-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,4008
3349,0.0887,49,4,9,0.00011052916787788654,0.29207,0.6666666666666666,3,4,other,root,reviews-101864-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency-corrected,saliency-corrected__saliency__bars,2975
3350,0.632,50,9,6,1.773364983186444e-05,0.63541,0.16666666666666666,5,7,other,root,reviews-256677-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,2821
3351,0.0522,51,1,5,0.03635141206114357,0.041280000000000004,0.8,2,2,other,det,reviews-171255-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3785
3352,0.0775,52,6,11,0.0,0.29757,0.2727272727272727,2,5,first_upper,advmod,reviews-181696-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3937
3353,0.28267,53,10,3,0.0,0.36457,0.3333333333333333,2,6,other,root,reviews-107608-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,2484
3354,0.0774,54,7,5,0.0006447610383881966,0.0,1.0,3,3,other,nmod,reviews-210875-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3671
3355,0.059000000000000004,55,3,5,0.0008119078691990177,0.11075,1.0,2,2,other,root,reviews-059655-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3564
3356,0.826,56,7,3,0.0,0.71692,0.3333333333333333,1,7,first_upper,amod,reviews-030430-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,2903
3357,0.48,57,6,4,6.42977090664275e-05,0.6351100000000001,0.25,2,7,other,root,reviews-083563-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3088
3358,0.0174,58,1,10,0.03635141206114357,0.041280000000000004,1.0,7,1,other,det,reviews-014764-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,4389
3359,0.465,59,8,5,0.0,0.0,0.2,4,7,all_upper,obl,reviews-229100-0007,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3150
3360,0.21,60,4,9,2.3040138400478604e-05,0.0,0.2222222222222222,8,3,other,nmod,reviews-229100-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3992
3361,0.0134,61,9,8,7.642250630867411e-05,0.0,1.0,6,2,other,amod,reviews-216281-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3676
3362,0.113575,62,4,6,0.0,0.0,0.5,6,3,other,punct,reviews-178726-0007,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,2968
3363,0.0288,63,1,6,0.0018538542855776167,0.0,0.5,1,1,other,punct,reviews-139152-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,60474
3364,0.312,64,9,5,4.553602156315063e-05,0.0,0.4,4,5,other,conj,reviews-178726-0005,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3264
3365,0.14,65,4,10,0.0,0.0,0.3,4,5,first_upper,flat,reviews-042085-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3309
3366,0.0994,66,5,6,0.0006156736195676449,0.0,0.6666666666666666,5,4,other,advmod,reviews-035993-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3076
3367,0.151,67,3,6,0.0,0.0,0.5,1,2,first_upper,det,reviews-001325-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3364
3368,0.11149500000000001,68,10,8,1.7083567186706578e-06,0.0,0.375,4,3,other,advmod,reviews-346563-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3522
3369,0.166,69,1,2,0.09994524792307666,0.0,1.0,2,2,other,punct,reviews-025894-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3394
3370,1.0,70,6,1,0.0,0.6351100000000001,1.0,1,7,first_upper,root,reviews-354474-0005,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3246
3371,0.0465,71,1,7,0.09994524792307666,0.0,0.42857142857142855,7,2,other,punct,reviews-255757-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3660
3372,0.105,72,4,8,0.0,0.013569999999999999,0.5,1,5,first_upper,advmod,reviews-012047-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3174
3373,0.295,73,4,4,0.0,0.71465,0.25,1,6,first_upper,root,reviews-229100-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,2903
3374,0.158,74,1,3,0.09994524792307666,0.0,1.0,3,2,other,punct,reviews-038523-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,4736
3375,0.745,75,7,3,0.0,0.71692,0.3333333333333333,1,7,first_upper,amod,reviews-146820-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,2639
3376,0.1864,76,7,6,1.602529311319378e-06,0.0,0.3333333333333333,4,5,other,advmod,reviews-025894-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3607
3377,0.0483,77,2,7,0.014863943144920837,0.0,0.42857142857142855,4,3,other,case,reviews-392826-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,8856
3378,0.0555,78,2,4,0.0009107960222682637,0.0,0.5,3,3,other,root,reviews-341750-0006,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,2997
3379,0.0628,79,3,11,0.13394493310165798,0.0,0.5454545454545454,6,2,other,det,reviews-314880-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,4915
3380,1.0,80,6,1,0.0,-0.15794,1.0,1,7,first_upper,root,reviews-128808-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3217
3381,0.0883,81,3,10,0.00028966473212150266,0.0,0.3,5,3,other,compound,reviews-059655-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3674
3382,0.847,82,7,2,3.9277086328374953e-05,0.0,0.5,2,7,other,root,reviews-169610-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,2535
3383,0.10800000000000001,83,1,8,0.09994524792307666,0.0,0.375,8,2,other,punct,reviews-188382-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3304
3384,0.0508,84,1,6,0.09994524792307666,0.0,0.6666666666666666,6,2,other,punct,reviews-126134-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3453
3385,0.0477,85,9,7,7.649809731392501e-06,0.36457,0.8571428571428571,4,2,other,root,reviews-206303-0005,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3715
3386,0.7070000000000001,86,11,2,5.239968483993363e-05,0.36457,0.5,2,7,other,root,reviews-001325-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3708
3387,0.19399999999999998,87,1,11,0.0005006997005810045,0.0,0.18181818181818185,9,5,other,nummod,reviews-214912-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,5509
3388,0.0656,88,1,3,0.09994524792307666,0.0,1.0,3,2,other,punct,reviews-241108-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3775
3389,0.0288,89,6,9,6.878781477833179e-06,0.0,0.7777777777777778,5,2,other,obj,reviews-174824-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3842
3390,0.0593,90,2,11,0.00039361748254255964,0.0,0.5454545454545454,7,3,other,nmod:poss,reviews-346074-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3739
3391,0.19899999999999998,91,7,2,0.0,0.0,1.0,1,3,first_upper,compound,reviews-235190-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3168
3392,0.065,92,4,8,0.0,0.0,0.625,7,3,first_upper,nmod,reviews-187163-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3502
3393,0.667,93,9,4,0.0,0.8192299999999999,0.25,1,6,first_upper,amod,reviews-080814-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3115
3394,0.193,94,8,7,7.580266006561663e-05,-0.64339,0.2857142857142857,2,4,other,amod,reviews-210153-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3743
3395,0.0621,95,1,6,0.03635141206114357,0.041280000000000004,0.6666666666666666,4,2,other,det,reviews-289763-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3532
3396,0.8340000000000001,96,3,2,3.1899404215885733e-06,0.0,0.5,1,7,other,root,reviews-103519-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3303
3397,0.287,97,3,4,4.706295986921909e-05,0.20251,0.5,2,5,other,root,reviews-250878-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3180
3398,1.0,98,5,1,0.0,0.0,1.0,1,7,first_upper,root,reviews-187163-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3918
3399,0.172,99,6,2,0.0011072872813174897,0.1814,1.0,2,3,other,root,reviews-002317-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,saliency,saliency-corrected__saliency__bars,3523
3400,0.0523,100,2,2,0.014863943144920837,0.0,1.0,2,1,other,root,reviews-037179-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,10124
3401,0.159,101,3,7,0.00607340467148784,0.0,0.2857142857142857,5,3,other,cop,reviews-369608-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,6178
3402,0.0503,102,10,7,8.806352111731488e-05,0.0,0.7142857142857143,3,2,other,obj,reviews-217747-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,4384
3403,0.11699999999999999,103,1,4,0.0,-0.19821,0.75,1,3,all_upper,nsubj,reviews-229100-0008,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,55454
3404,0.48,104,6,8,6.404069964857439e-05,-0.044539999999999996,0.125,6,6,other,compound,reviews-212369-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,4394
3405,0.6779999999999999,105,3,3,0.0,-0.38925,0.3333333333333333,1,7,first_upper,advmod,reviews-343813-0006,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,4979
3406,1.0,106,7,1,0.0,-0.39292,1.0,1,7,first_upper,root,reviews-042085-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,3092
3407,0.102,107,1,11,0.0,-0.19821,0.4545454545454545,7,3,all_upper,nsubj,reviews-314024-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,4112
3408,0.006229999999999999,108,4,7,0.0002652790738275579,0.15328,1.0,4,1,other,root,reviews-266955-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,6383
3409,0.3209,109,8,2,0.0,0.0,0.5,2,5,first_upper,root,reviews-353891-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,3448
3410,0.0377,110,1,4,0.09994524792307666,0.0,1.0,4,1,other,punct,reviews-212369-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,10073
3411,0.833,111,7,3,0.0,0.7202,0.3333333333333333,1,7,first_upper,amod,reviews-085009-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,3769
3412,0.6709999999999999,112,9,2,7.649809731392501e-06,0.36457,0.5,2,6,other,root,reviews-178726-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,5137
3413,0.0992,113,1,9,0.03635141206114357,0.041280000000000004,0.3333333333333333,3,3,other,det,reviews-120724-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,4380
3414,0.0457,114,2,8,0.037126718765600086,0.0,1.0,6,2,other,case,reviews-178726-0004,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,3834
3415,0.033785,115,6,7,2.1165481470255934e-07,0.0,0.5714285714285714,6,1,other,acl,reviews-351950-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,5108
3416,0.573,116,9,5,0.0,0.8192299999999999,0.2,1,7,first_upper,amod,reviews-363428-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,4562
3417,0.10099999999999999,117,3,4,0.04855627529615195,0.0,1.0,2,2,other,cc,reviews-153921-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,3423
3418,0.37,118,6,3,0.0,-0.23124,0.6666666666666666,1,5,first_upper,amod,reviews-118668-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,3021
3419,0.9009999999999999,119,7,4,1.3394726130461971e-05,-0.7952600000000001,0.25,3,7,other,xcomp,reviews-346563-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,4979
3420,0.475,120,4,5,4.0123705587185184e-05,0.48036999999999996,0.2,1,7,other,amod,reviews-229442-0001,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,9371
3421,0.0949,121,3,7,0.04855627529615195,0.0,0.7142857142857143,4,3,other,cc,reviews-343336-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,4901
3422,0.0243,122,10,7,0.00022161770919462982,0.0,0.5714285714285714,6,1,other,conj,reviews-357217-0002,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,3600
3423,0.141,123,2,6,0.014863943144920837,0.0,0.5,3,3,other,mark,reviews-302465-0005,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,8376
3424,0.00339,124,1,7,0.09994524792307666,0.0,0.8571428571428571,7,1,other,punct,reviews-245928-0003,b8ad965f517bb8e7979b15a3245d2c6f8172dd7d199a906112c3bc6f82367143,bars,saliency-corrected__saliency__bars,3987
